"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"BAJAJFINSV","04-Jan-2022","24-Feb-2022","CE","21500","0","0","0","484.7","0","151.85","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","24-Feb-2022","CE","21750","0","0","0","445.8","0","132.15","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","24-Feb-2022","CE","22000","0","0","0","409.75","0","114.8","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","24-Feb-2022","CE","20750","0","0","0","620.65","0","227.7","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","24-Feb-2022","CE","21000","0","0","0","572.3","0","199.3","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","24-Feb-2022","CE","21250","0","0","0","526.6","0","174.15","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","24-Feb-2022","CE","20000","0","0","0","787.85","0","335.25","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","24-Feb-2022","CE","20250","0","0","0","728.2","0","295.3","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","24-Feb-2022","CE","20500","0","0","0","672.55","0","259.6","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","24-Feb-2022","CE","19250","0","0","0","992.3","0","484.5","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","24-Feb-2022","CE","19500","0","0","0","919.35","0","429.85","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","24-Feb-2022","CE","19750","0","0","0","851","0","379.75","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","24-Feb-2022","CE","18250","0","0","0","1333.7","0","764.35","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","24-Feb-2022","CE","18500","0","0","0","250","250","684.15","0","0","0","50","0","-"
"BAJAJFINSV","04-Jan-2022","24-Feb-2022","CE","18750","0","0","0","1152.65","0","610.85","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","24-Feb-2022","CE","19000","0","0","0","1070","0","544.1","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","24-Feb-2022","CE","17500","0","0","0","1646.9","0","1049.85","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","24-Feb-2022","CE","17750","0","0","0","1536.75","0","946.9","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","24-Feb-2022","CE","17000","0","0","0","1885.3","0","1280.35","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","31-Mar-2022","CE","22000","0","0","0","195","0","305.7","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","31-Mar-2022","CE","12000","0","0","0","4419.9","0","5315.9","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","31-Mar-2022","CE","22500","0","0","0","159.5","0","252.65","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","31-Mar-2022","CE","21000","0","0","0","288.85","0","443.05","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","31-Mar-2022","CE","21250","0","0","0","262.15","0","404.35","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","31-Mar-2022","CE","21500","0","0","0","237.7","0","368.65","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","31-Mar-2022","CE","21750","0","0","0","215.4","0","335.85","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","31-Mar-2022","CE","20250","0","0","0","384.5","0","580.1","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","31-Mar-2022","CE","20500","0","0","0","349.85","0","531.1","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","31-Mar-2022","CE","20750","0","0","0","318.05","0","485","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","31-Mar-2022","CE","19500","0","0","0","508.25","0","750.7","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","31-Mar-2022","CE","19750","0","0","0","463.15","0","690.05","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","31-Mar-2022","CE","20000","0","0","0","422.2","0","633","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","31-Mar-2022","CE","18750","0","0","0","664.5","0","964.15","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","31-Mar-2022","CE","19000","0","0","0","608.3","0","888","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","31-Mar-2022","CE","19250","0","0","0","556.3","0","816.95","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","31-Mar-2022","CE","18000","0","0","0","860.35","0","1225.25","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","31-Mar-2022","CE","18250","0","0","0","789.9","0","1132.55","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","31-Mar-2022","CE","18500","0","0","0","724.4","0","1045.6","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","31-Mar-2022","CE","17000","0","0","0","1196.25","0","1656.85","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","31-Mar-2022","CE","17250","0","0","0","1103.7","0","1539.5","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","31-Mar-2022","CE","17500","0","0","0","1017","0","1428.5","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","31-Mar-2022","CE","17750","0","0","0","935.95","0","1323.85","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","31-Mar-2022","CE","16250","0","0","0","1511.2","0","2048.5","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","31-Mar-2022","CE","16500","0","0","0","1399.85","0","1911.3","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","31-Mar-2022","CE","16750","0","0","0","1294.9","0","1780.8","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","31-Mar-2022","CE","15500","0","0","0","1885.5","0","2500.55","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","31-Mar-2022","CE","15750","0","0","0","1753.95","0","2343.15","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","31-Mar-2022","CE","16000","0","0","0","1629.15","0","2192.45","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","31-Mar-2022","CE","14750","0","0","0","2321.65","0","3013.4","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","31-Mar-2022","CE","15000","0","0","0","2169.35","0","2836.15","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","31-Mar-2022","CE","15250","0","0","0","2023.95","0","2665.35","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","31-Mar-2022","CE","14000","0","0","0","2820.85","0","3580.9","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","31-Mar-2022","CE","14250","0","0","0","2647.8","0","3385.7","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","31-Mar-2022","CE","14500","0","0","0","2480.95","0","3196.3","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","31-Mar-2022","CE","13000","0","0","0","3575.7","0","4414.25","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","31-Mar-2022","CE","13250","0","0","0","3377.8","0","4198.65","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","31-Mar-2022","CE","13500","0","0","0","3185.8","0","3987.65","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","31-Mar-2022","CE","13750","0","0","0","3000.45","0","3781.65","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","31-Mar-2022","CE","12250","0","0","0","4201.65","0","5085.3","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","31-Mar-2022","CE","12500","0","0","0","3987.95","0","4857.9","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","31-Mar-2022","CE","12750","0","0","0","3779.2","0","4634.1","0","0","0","0","0","-"
"BAJAJFINSV","04-Jan-2022","31-Mar-2022","CE","22250","0","0","0","176.45","0","278","0","0","0","0","0","-"
"BAJAJFINSV","05-Jan-2022","27-Jan-2022","CE","12500","0","0","0","5698.85","0","5518.15","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","27-Jan-2022","CE","22500","0","0","0","486.1","0","21.95","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","27-Jan-2022","CE","21750","0","0","0","615.1","0","45.8","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","27-Jan-2022","CE","22000","30","34","20.25","20.25","20.25","20.25","13","143.19",".19","500","500","17988.4"
"BAJAJFINSV","05-Jan-2022","27-Jan-2022","CE","22250","0","0","0","525.95","0","28.2","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","27-Jan-2022","CE","21000","29.5","68.45","29.5","44.7","45","44.7","561","5905.31","14.81","8100","8100","17988.4"
"BAJAJFINSV","05-Jan-2022","27-Jan-2022","CE","21250","0","0","0","716.35","0","72.85","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","27-Jan-2022","CE","21500","45","53.85","31","32.9","35","32.9","142","1529.45","2.95","3850","3850","17988.4"
"BAJAJFINSV","05-Jan-2022","27-Jan-2022","CE","20000","36.25","147.4","32.1","113.4","114","113.4","3501","35193.43","183.43","20300","16100","17988.4"
"BAJAJFINSV","05-Jan-2022","27-Jan-2022","CE","20250","100","100","85","85","85","172.05","3","30.51",".14","150","150","17988.4"
"BAJAJFINSV","05-Jan-2022","27-Jan-2022","CE","20500","5","99.15","5","71.25","73","71.25","749","7705.45","28.2","5650","5550","17988.4"
"BAJAJFINSV","05-Jan-2022","27-Jan-2022","CE","20750","0","0","0","831.9","0","113.3","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","27-Jan-2022","CE","19250","243.4","260.85","212.25","228.85","228","228.85","122","1188.89","14.64","2650","2650","17988.4"
"BAJAJFINSV","05-Jan-2022","27-Jan-2022","CE","19500","53.7","225","53.7","178.65","180","178.65","2050","20140.4","152.9","16800","9900","17988.4"
"BAJAJFINSV","05-Jan-2022","27-Jan-2022","CE","19750","150","162","140.1","144.45","144.45","144.45","30","298.43","2.18","1200","1200","17988.4"
"BAJAJFINSV","05-Jan-2022","27-Jan-2022","CE","18250","205","611.65","204.95","543.8","555","543.8","1123","10517.4","270.03","6950","4300","17988.4"
"BAJAJFINSV","05-Jan-2022","27-Jan-2022","CE","18500","150","505.85","139.95","444","445","444","2893","27307.45","547.2","22000","5750","17988.4"
"BAJAJFINSV","05-Jan-2022","27-Jan-2022","CE","18750","116.7","416.9","116.7","355.6","350","355.6","465","4432.58","73.2","3350","1900","17988.4"
"BAJAJFINSV","05-Jan-2022","27-Jan-2022","CE","19000","91.85","342.5","91.8","288.35","285","288.35","5496","52907.32","695.32","36150","21100","17988.4"
"BAJAJFINSV","05-Jan-2022","27-Jan-2022","CE","17250","520.1","1145","514.9","1069.35","1061","1069.35","865","7769.62","308.99","3600","-3700","17988.4"
"BAJAJFINSV","05-Jan-2022","27-Jan-2022","CE","17500","414.6","1012.35","414.5","935.95","930","935.95","3615","32848.33","1217.08","13450","-1900","17988.4"
"BAJAJFINSV","05-Jan-2022","27-Jan-2022","CE","17750","331.7","855","331.7","785.65","770","785.65","1371","12601.93","434.3","4500","-100","17988.4"
"BAJAJFINSV","05-Jan-2022","27-Jan-2022","CE","18000","252.35","729.85","230","660.15","640","660.15","6603","61273.75","1846.75","38700","10450","17988.4"
"BAJAJFINSV","05-Jan-2022","27-Jan-2022","CE","16250","1270","1951.35","1270","1910.2","1910.2","1910.2","36","322.34","29.84","3850","-700","17988.4"
"BAJAJFINSV","05-Jan-2022","27-Jan-2022","CE","16500","1150","1750","1118.25","1698.65","1700","1698.65","63","565.18","45.43","5400","-1100","17988.4"
"BAJAJFINSV","05-Jan-2022","27-Jan-2022","CE","16750","960","1490","960","1465.75","1465.75","1583.6","17","152.69","10.32","2200","-100","17988.4"
"BAJAJFINSV","05-Jan-2022","27-Jan-2022","CE","17000","658.65","1350","658.65","1237.3","900","1237.3","806","7228.42","377.42","12600","-5600","17988.4"
"BAJAJFINSV","05-Jan-2022","27-Jan-2022","CE","15500","0","0","0","3242","0","2605.05","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","27-Jan-2022","CE","15750","0","0","0","1442.5","1442.5","2384.1","0","0","0","200","0","17988.4"
"BAJAJFINSV","05-Jan-2022","27-Jan-2022","CE","16000","1410.65","2173.35","1382.25","2125","2125","2170.4","54","478.66","46.66","6500","-800","17988.4"
"BAJAJFINSV","05-Jan-2022","27-Jan-2022","CE","14750","0","0","0","3791.35","0","3301.5","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","27-Jan-2022","CE","15000","2376.85","2376.85","2376.85","2376.85","2376.85","3064.75","1","8.69","1.19","1550","50","17988.4"
"BAJAJFINSV","05-Jan-2022","27-Jan-2022","CE","15250","0","0","0","3419.8","0","2832.3","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","27-Jan-2022","CE","13750","0","0","0","4596.75","0","4275.8","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","27-Jan-2022","CE","14000","3399.95","3400","3399.95","3400","3400","4029.45","2","17.4","3.4","500","100","17988.4"
"BAJAJFINSV","05-Jan-2022","27-Jan-2022","CE","14250","0","0","0","4184.35","0","3784.55","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","27-Jan-2022","CE","14500","0","0","0","2650","2650","3541.7","0","0","0","50","0","17988.4"
"BAJAJFINSV","05-Jan-2022","27-Jan-2022","CE","12750","0","0","0","5471.4","0","5269","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","27-Jan-2022","CE","13000","0","0","0","3052","3052","5020.05","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","27-Jan-2022","CE","13250","0","0","0","5026.45","0","4771.4","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","27-Jan-2022","CE","13500","4580","4580","4580","4580","4580","4580","1","9.04","2.29","250","-50","17988.4"
"BAJAJFINSV","05-Jan-2022","27-Jan-2022","CE","12000","0","0","0","4020","4020","6016.75","0","0","0","550","0","17988.4"
"BAJAJFINSV","05-Jan-2022","27-Jan-2022","CE","12250","0","0","0","5929.2","0","5767.4","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","24-Feb-2022","CE","16750","0","0","0","2013.7","0","1962.1","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","24-Feb-2022","CE","18000","1058.65","1058.65","1058.65","1058.65","1058.65","1058.65","1","9.53",".53","50","50","17988.4"
"BAJAJFINSV","05-Jan-2022","24-Feb-2022","CE","17250","0","0","0","1763.05","0","1659.05","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","24-Feb-2022","CE","15750","0","0","0","2589.9","0","2664.25","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","24-Feb-2022","CE","16000","0","0","0","2436.35","0","2478","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","24-Feb-2022","CE","16250","0","0","0","2289.15","0","2298.35","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","24-Feb-2022","CE","16500","0","0","0","662.05","662.05","2125.8","0","0","0","50","0","17988.4"
"BAJAJFINSV","05-Jan-2022","24-Feb-2022","CE","15000","0","0","0","3088.85","0","3265.5","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","24-Feb-2022","CE","15250","0","0","0","2916.5","0","3058.7","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","24-Feb-2022","CE","15500","0","0","0","2749.65","0","2858.15","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","24-Feb-2022","CE","14250","0","0","0","3640.5","0","3918.7","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","24-Feb-2022","CE","14500","0","0","0","3450.75","0","3696","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","24-Feb-2022","CE","14750","0","0","0","3267.2","0","3478.1","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","24-Feb-2022","CE","13500","0","0","0","4241.6","0","4610.75","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","24-Feb-2022","CE","13750","0","0","0","4036.15","0","4376.55","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","24-Feb-2022","CE","14000","0","0","0","3835.7","0","4145.75","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","24-Feb-2022","CE","12500","0","0","0","5107.65","0","5571.9","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","24-Feb-2022","CE","12750","0","0","0","4885.1","0","5328.75","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","24-Feb-2022","CE","13000","0","0","0","4666.35","0","5087.25","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","24-Feb-2022","CE","13250","0","0","0","4451.75","0","4847.75","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","24-Feb-2022","CE","12000","0","0","0","5563","0","6062.05","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","24-Feb-2022","CE","12250","0","0","0","5333.75","0","5816.45","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","24-Feb-2022","CE","22250","0","0","0","376.35","0","186.65","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","24-Feb-2022","CE","22500","0","0","0","345.4","0","163.8","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","24-Feb-2022","CE","21250","0","0","0","526.6","0","309","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","24-Feb-2022","CE","21500","0","0","0","484.7","0","273.2","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","24-Feb-2022","CE","21750","0","0","0","445.8","0","241.05","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","24-Feb-2022","CE","22000","0","0","0","409.75","0","212.35","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","24-Feb-2022","CE","20750","0","0","0","620.65","0","393","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","24-Feb-2022","CE","21000","0","0","0","572.3","0","348.85","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","24-Feb-2022","CE","19750","0","0","0","851","0","619.85","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","24-Feb-2022","CE","20000","0","0","0","787.85","0","555.5","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","24-Feb-2022","CE","20250","0","0","0","728.2","0","496.3","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","24-Feb-2022","CE","20500","0","0","0","672.55","0","442.55","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","24-Feb-2022","CE","19000","500.05","500.05","500.05","500.05","500.05","500.05","1","9.75",".25","50","50","17988.4"
"BAJAJFINSV","05-Jan-2022","24-Feb-2022","CE","19250","0","0","0","992.3","0","769","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","24-Feb-2022","CE","19500","280","280","280","280","280","280","1","9.89",".14","50","50","17988.4"
"BAJAJFINSV","05-Jan-2022","24-Feb-2022","CE","18250","0","0","0","1333.7","0","1151.4","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","24-Feb-2022","CE","18500","734","734","734","734","734","734","2","19.23",".73","150","100","17988.4"
"BAJAJFINSV","05-Jan-2022","24-Feb-2022","CE","18750","0","0","0","1152.65","0","945.4","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","24-Feb-2022","CE","17500","0","0","0","1646.9","0","1519.85","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","24-Feb-2022","CE","17750","0","0","0","1536.75","0","1388.95","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","24-Feb-2022","CE","17000","0","0","0","1885.3","0","1806.45","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","31-Mar-2022","CE","22500","0","0","0","159.5","0","398.45","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","31-Mar-2022","CE","12000","0","0","0","4419.9","0","6141.85","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","31-Mar-2022","CE","22000","0","0","0","195","0","474.3","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","31-Mar-2022","CE","22250","0","0","0","176.45","0","434.9","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","31-Mar-2022","CE","21000","0","0","0","288.85","0","665.6","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","31-Mar-2022","CE","21250","0","0","0","262.15","0","612.65","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","31-Mar-2022","CE","21500","0","0","0","237.7","0","563.4","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","31-Mar-2022","CE","20250","0","0","0","384.5","0","848.45","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","31-Mar-2022","CE","20500","0","0","0","349.85","0","782.8","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","31-Mar-2022","CE","20750","0","0","0","318.05","0","722.55","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","31-Mar-2022","CE","19500","0","0","0","508.25","0","1073.6","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","31-Mar-2022","CE","19750","0","0","0","463.15","0","993.6","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","31-Mar-2022","CE","20000","0","0","0","422.2","0","918.65","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","31-Mar-2022","CE","18500","0","0","0","724.4","0","1447.1","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","31-Mar-2022","CE","18750","0","0","0","664.5","0","1345.3","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","31-Mar-2022","CE","19000","0","0","0","608.3","0","1249.25","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","31-Mar-2022","CE","19250","0","0","0","556.3","0","1158.7","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","31-Mar-2022","CE","17750","0","0","0","935.95","0","1788.35","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","31-Mar-2022","CE","18000","0","0","0","860.35","0","1668.5","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","31-Mar-2022","CE","18250","0","0","0","789.9","0","1554.8","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","31-Mar-2022","CE","17000","0","0","0","1196.25","0","2185.7","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","31-Mar-2022","CE","17250","0","0","0","1103.7","0","2046.9","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","31-Mar-2022","CE","17500","0","0","0","1017","0","1914.5","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","31-Mar-2022","CE","16250","0","0","0","1511.2","0","2640.55","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","31-Mar-2022","CE","16500","0","0","0","1399.85","0","2482.55","0","0","0","0","0","17988.4"
"BAJAJFINSV","05-Jan-2022","31-Mar-2022","CE","16750","0","0","0","1294.9","0","2330.95","0","0","0","0","0","17988.4"
